"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used"
"ci4","Promising Prospects","composite_index","NA","Local Authority","Darlington","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.530","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Denbighshire","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.645","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Derby","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.567","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Derbyshire","time_period","2021 to 2024","zscore_category","unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.172","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Devon CC","time_period","2021 to 2024","zscore_category","unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.140","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Doncaster","time_period","2021 to 2024","zscore_category","most unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.503","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Dorset","time_period","2021 to 2024","zscore_category","upper middling",NA,NA,NA,NA,"2021 to 2024","0.779","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Dudley","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.408","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Dumfries and Galloway","time_period","2021 to 2024","zscore_category","most unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.567","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Dundee City","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.068","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Durham","time_period","2021 to 2024","zscore_category","most unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.791","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Ealing","time_period","2021 to 2024","zscore_category","most favourable",NA,NA,NA,NA,"2021 to 2024","2.666","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","East Ayrshire","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.870","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","East Dunbartonshire","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.726","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","East Lothian","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.298","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","East Renfrewshire","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.347","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","East Riding of Yorkshire","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.930","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","East Sussex CC","time_period","2021 to 2024","zscore_category","favourable",NA,NA,NA,NA,"2021 to 2024","1.083","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Enfield","time_period","2021 to 2024","zscore_category","most favourable",NA,NA,NA,NA,"2021 to 2024","2.239","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Essex","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.227","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Falkirk","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.570","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Fife","time_period","2021 to 2024","zscore_category","unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.295","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Flintshire","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.693","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Gateshead","time_period","2021 to 2024","zscore_category","most unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.742","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Glasgow City","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.448","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Gloucestershire CC","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.159","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Greenwich","time_period","2021 to 2024","zscore_category","favourable",NA,NA,NA,NA,"2021 to 2024","1.039","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Gwynedd","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.112","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Hackney","time_period","2021 to 2024","zscore_category","most favourable",NA,NA,NA,NA,"2021 to 2024","1.826","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Halton","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.248","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Hammersmith and Fulham","time_period","2021 to 2024","zscore_category","upper middling",NA,NA,NA,NA,"2021 to 2024","0.743","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Hampshire","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.230","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Haringey","time_period","2021 to 2024","zscore_category","favourable",NA,NA,NA,NA,"2021 to 2024","1.467","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Harrow","time_period","2021 to 2024","zscore_category","most favourable",NA,NA,NA,NA,"2021 to 2024","2.825","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Hartlepool","time_period","2021 to 2024","zscore_category","unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.160","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Havering","time_period","2021 to 2024","zscore_category","upper middling",NA,NA,NA,NA,"2021 to 2024","0.752","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Herefordshire, County of","time_period","2021 to 2024","zscore_category","upper middling",NA,NA,NA,NA,"2021 to 2024","0.602","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Hertfordshire CC","time_period","2021 to 2024","zscore_category","most favourable",NA,NA,NA,NA,"2021 to 2024","1.962","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Highland","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.006","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Hillingdon","time_period","2021 to 2024","zscore_category","most favourable",NA,NA,NA,NA,"2021 to 2024","2.097","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Hounslow","time_period","2021 to 2024","zscore_category","most favourable",NA,NA,NA,NA,"2021 to 2024","2.436","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Inverclyde","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.176","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Isle of Anglesey","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.478","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Isle of Wight","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.485","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Islington","time_period","2021 to 2024","zscore_category","most favourable",NA,NA,NA,NA,"2021 to 2024","1.676","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Kensington and Chelsea","time_period","2021 to 2024","zscore_category","upper middling",NA,NA,NA,NA,"2021 to 2024","0.525","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Kent","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.468","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Kingston upon Hull, City of","time_period","2021 to 2024","zscore_category","most unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.517","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Kingston upon Thames","time_period","2021 to 2024","zscore_category","upper middling",NA,NA,NA,NA,"2021 to 2024","0.564","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Kirklees","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.311","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Knowsley","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.116","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Lambeth","time_period","2021 to 2024","zscore_category","most favourable",NA,NA,NA,NA,"2021 to 2024","1.693","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Lancashire","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.148","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Leeds","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.418","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Leicester","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.421","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Leicestershire CC","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.206","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Lewisham","time_period","2021 to 2024","zscore_category","most favourable",NA,NA,NA,NA,"2021 to 2024","2.196","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Lincolnshire CC","time_period","2021 to 2024","zscore_category","unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.166","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Liverpool","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.224","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Luton","time_period","2021 to 2024","zscore_category","favourable",NA,NA,NA,NA,"2021 to 2024","1.363","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Manchester","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.204","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Medway","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.530","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Merthyr Tydfil","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.326","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Merton","time_period","2021 to 2024","zscore_category","favourable",NA,NA,NA,NA,"2021 to 2024","1.180","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Middlesbrough","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.923","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Midlothian","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.547","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Milton Keynes","time_period","2021 to 2024","zscore_category","favourable",NA,NA,NA,NA,"2021 to 2024","1.473","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Monmouthshire","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.285","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Moray","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.034","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Na h-Eileanan Siar","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.259","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Neath Port Talbot","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.839","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Newcastle upon Tyne","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.191","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Newham","time_period","2021 to 2024","zscore_category","most favourable",NA,NA,NA,NA,"2021 to 2024","1.791","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Newport","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.936","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","North Ayrshire mainland","time_period","2021 to 2024","zscore_category","unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.254","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","North East Lincolnshire","time_period","2021 to 2024","zscore_category","unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.463","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","North Lanarkshire","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.641","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","North Lincolnshire","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.993","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","North Northamptonshire","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.567","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","North Somerset","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.515","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","North Tyneside","time_period","2021 to 2024","zscore_category","unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.318","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","North Yorkshire CC","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.161","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Northern Ireland","time_period","2021 to 2024","zscore_category","most unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.989","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Northumberland","time_period","2021 to 2024","zscore_category","unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.465","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Norwich and Norfolk","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.685","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Nottingham","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.163","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Nottinghamshire","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.897","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Oldham","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.647","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Orkney Islands","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.290","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Oxfordshire CC","time_period","2021 to 2024","zscore_category","favourable",NA,NA,NA,NA,"2021 to 2024","1.199","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Pembrokeshire","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.381","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Perth and Kinross","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.386","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Peterborough","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.509","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Plymouth","time_period","2021 to 2024","zscore_category","unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.129","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Portsmouth","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.296","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Powys","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.150","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Reading","time_period","2021 to 2024","zscore_category","upper middling",NA,NA,NA,NA,"2021 to 2024","0.837","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Redbridge","time_period","2021 to 2024","zscore_category","most favourable",NA,NA,NA,NA,"2021 to 2024","1.913","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Redcar and Cleveland","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.729","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Renfrewshire","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.548","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Rhondda Cynon Taf","time_period","2021 to 2024","zscore_category","most unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.607","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Richmond upon Thames","time_period","2021 to 2024","zscore_category","most favourable",NA,NA,NA,NA,"2021 to 2024","2.291","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Rochdale","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.505","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Rotherham","time_period","2021 to 2024","zscore_category","unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.464","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Rutland","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.353","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Salford","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.249","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Sandwell","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.793","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Scottish Borders","time_period","2021 to 2024","zscore_category","most unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.612","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Sefton","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.225","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Sheffield","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.044","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Shetland Islands","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.457","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Shropshire","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.150","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Slough","time_period","2021 to 2024","zscore_category","favourable",NA,NA,NA,NA,"2021 to 2024","1.058","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Solihull","time_period","2021 to 2024","zscore_category","upper middling",NA,NA,NA,NA,"2021 to 2024","0.852","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Somerset CC","time_period","2021 to 2024","zscore_category","lower middling",NA,NA,NA,NA,"2021 to 2024","-0.865","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","South Ayrshire","time_period","2021 to 2024","zscore_category","most unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.750","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","South Gloucestershire","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.109","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","South Lanarkshire","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.410","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","South Tyneside","time_period","2021 to 2024","zscore_category","unfavourable",NA,NA,NA,NA,"2021 to 2024","-1.154","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Southampton","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.004","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Southend-on-Sea","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","0.055","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Southwark","time_period","2021 to 2024","zscore_category","most favourable",NA,NA,NA,NA,"2021 to 2024","2.037","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","St Helens","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.061","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci4","Promising Prospects","composite_index","NA","Local Authority","Staffordshire CC","time_period","2021 to 2024","zscore_category","middling",NA,NA,NA,NA,"2021 to 2024","-0.221","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
