"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used"
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Aberdeen City","time_period","2012 to 2017","zscore_category","upper middling",NA,NA,NA,NA,"2012 to 2017","0.856","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Aberdeenshire","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.014","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Angus","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.455","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Argyll and Bute Islands","time_period","2012 to 2017","zscore_category","unfavourable",NA,NA,NA,NA,"2012 to 2017","-1.146","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Barking and Dagenham","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.054","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Barnet","time_period","2012 to 2017","zscore_category","favourable",NA,NA,NA,NA,"2012 to 2017","1.083","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Barnsley","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.172","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bath and North East Somerset","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.292","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bedford","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","0.206","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bexley","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","0.210","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Birmingham","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.901","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Blackburn with Darwen","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.550","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Blackpool","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.475","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Blaenau Gwent","time_period","2012 to 2017","zscore_category","unfavourable",NA,NA,NA,NA,"2012 to 2017","-1.336","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bolton","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.535","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bournemouth, Christchurch and Poole","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.215","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bracknell Forest","time_period","2012 to 2017","zscore_category","favourable",NA,NA,NA,NA,"2012 to 2017","1.069","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bradford","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.765","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Brent","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","0.463","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bridgend","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.503","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Brighton and Hove","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","0.357","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bristol, City of","time_period","2012 to 2017","zscore_category","favourable",NA,NA,NA,NA,"2012 to 2017","1.310","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bromley","time_period","2012 to 2017","zscore_category","most favourable",NA,NA,NA,NA,"2012 to 2017","2.248","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Buckinghamshire","time_period","2012 to 2017","zscore_category","upper middling",NA,NA,NA,NA,"2012 to 2017","0.665","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Bury","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","0.221","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Caerphilly","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.734","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Calderdale","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.244","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Cambridgeshire CC","time_period","2012 to 2017","zscore_category","upper middling",NA,NA,NA,NA,"2012 to 2017","0.762","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Camden and City of London","time_period","2012 to 2017","zscore_category","most favourable",NA,NA,NA,NA,"2012 to 2017","1.685","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Cardiff","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.204","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Carmarthenshire","time_period","2012 to 2017","zscore_category","unfavourable",NA,NA,NA,NA,"2012 to 2017","-1.101","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Central Bedfordshire","time_period","2012 to 2017","zscore_category","favourable",NA,NA,NA,NA,"2012 to 2017","1.153","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Ceredigion","time_period","2012 to 2017","zscore_category","unfavourable",NA,NA,NA,NA,"2012 to 2017","-1.360","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Cheshire East","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.188","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Cheshire West and Chester","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","0.151","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","City of Edinburgh","time_period","2012 to 2017","zscore_category","favourable",NA,NA,NA,NA,"2012 to 2017","1.163","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Clackmannanshire","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.475","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Conwy","time_period","2012 to 2017","zscore_category","unfavourable",NA,NA,NA,NA,"2012 to 2017","-1.366","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Cornwall and Isles of Scilly","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.871","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Coventry","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.739","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Croydon","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","0.237","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Cumbria","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.340","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Darlington","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.358","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Denbighshire","time_period","2012 to 2017","zscore_category","unfavourable",NA,NA,NA,NA,"2012 to 2017","-1.078","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Derby","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","0.305","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Derbyshire","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","0.021","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Devon CC","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.733","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Doncaster","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.715","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Dorset","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.201","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Dudley","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.658","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Dumfries and Galloway","time_period","2012 to 2017","zscore_category","unfavourable",NA,NA,NA,NA,"2012 to 2017","-1.345","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Dundee City","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.281","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Durham","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.939","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Ealing","time_period","2012 to 2017","zscore_category","upper middling",NA,NA,NA,NA,"2012 to 2017","0.523","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","East Ayrshire","time_period","2012 to 2017","zscore_category","unfavourable",NA,NA,NA,NA,"2012 to 2017","-1.180","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","East Dunbartonshire","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","0.336","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","East Lothian","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.721","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","East Renfrewshire","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.582","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","East Riding of Yorkshire","time_period","2012 to 2017","zscore_category","unfavourable",NA,NA,NA,NA,"2012 to 2017","-1.041","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","East Sussex CC","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.602","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Enfield","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.472","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Essex","time_period","2012 to 2017","zscore_category","upper middling",NA,NA,NA,NA,"2012 to 2017","0.614","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Falkirk","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.376","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Fife","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.540","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Flintshire","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.574","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Gateshead","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","0.495","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Glasgow City","time_period","2012 to 2017","zscore_category","upper middling",NA,NA,NA,NA,"2012 to 2017","0.744","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Gloucestershire CC","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.051","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Greenwich","time_period","2012 to 2017","zscore_category","upper middling",NA,NA,NA,NA,"2012 to 2017","0.667","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Gwynedd","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.420","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Hackney","time_period","2012 to 2017","zscore_category","most favourable",NA,NA,NA,NA,"2012 to 2017","1.920","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Halton","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.361","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Hammersmith and Fulham","time_period","2012 to 2017","zscore_category","most favourable",NA,NA,NA,NA,"2012 to 2017","2.640","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Hampshire","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","0.471","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Haringey","time_period","2012 to 2017","zscore_category","favourable",NA,NA,NA,NA,"2012 to 2017","1.230","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Harrow","time_period","2012 to 2017","zscore_category","favourable",NA,NA,NA,NA,"2012 to 2017","1.002","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Hartlepool","time_period","2012 to 2017","zscore_category","unfavourable",NA,NA,NA,NA,"2012 to 2017","-1.249","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Havering","time_period","2012 to 2017","zscore_category","favourable",NA,NA,NA,NA,"2012 to 2017","1.331","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Herefordshire, County of","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.625","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Hertfordshire CC","time_period","2012 to 2017","zscore_category","most favourable",NA,NA,NA,NA,"2012 to 2017","1.528","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Highland","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.969","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Hillingdon","time_period","2012 to 2017","zscore_category","upper middling",NA,NA,NA,NA,"2012 to 2017","0.549","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Hounslow","time_period","2012 to 2017","zscore_category","upper middling",NA,NA,NA,NA,"2012 to 2017","0.655","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Inverclyde","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","0.238","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Isle of Anglesey","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.703","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Isle of Wight","time_period","2012 to 2017","zscore_category","unfavourable",NA,NA,NA,NA,"2012 to 2017","-1.356","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Islington","time_period","2012 to 2017","zscore_category","most favourable",NA,NA,NA,NA,"2012 to 2017","3.274","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Kensington and Chelsea","time_period","2012 to 2017","zscore_category","most favourable",NA,NA,NA,NA,"2012 to 2017","1.706","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Kent","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.149","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Kingston upon Hull, City of","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.520","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Kingston upon Thames","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","0.121","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Kirklees","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.664","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Knowsley","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.644","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Lambeth","time_period","2012 to 2017","zscore_category","most favourable",NA,NA,NA,NA,"2012 to 2017","4.191","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Lancashire","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.305","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Leeds","time_period","2012 to 2017","zscore_category","upper middling",NA,NA,NA,NA,"2012 to 2017","0.512","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Leicester","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.652","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Leicestershire CC","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","0.296","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Lewisham","time_period","2012 to 2017","zscore_category","most favourable",NA,NA,NA,NA,"2012 to 2017","2.561","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Lincolnshire CC","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.643","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Liverpool","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.896","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Luton","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.531","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Manchester","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.091","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Medway","time_period","2012 to 2017","zscore_category","upper middling",NA,NA,NA,NA,"2012 to 2017","0.560","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Merthyr Tydfil","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.061","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Merton","time_period","2012 to 2017","zscore_category","favourable",NA,NA,NA,NA,"2012 to 2017","1.481","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Middlesbrough","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.606","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Midlothian","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.097","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Milton Keynes","time_period","2012 to 2017","zscore_category","favourable",NA,NA,NA,NA,"2012 to 2017","1.318","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Monmouthshire","time_period","2012 to 2017","zscore_category","unfavourable",NA,NA,NA,NA,"2012 to 2017","-1.308","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Moray","time_period","2012 to 2017","zscore_category","unfavourable",NA,NA,NA,NA,"2012 to 2017","-1.168","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Na h-Eileanan Siar","time_period","2012 to 2017","zscore_category","unfavourable",NA,NA,NA,NA,"2012 to 2017","-1.030","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Neath Port Talbot","time_period","2012 to 2017","zscore_category","unfavourable",NA,NA,NA,NA,"2012 to 2017","-1.258","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Newcastle upon Tyne","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.257","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Newham","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","0.361","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","Newport","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.148","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","North Ayrshire mainland","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.968","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","North East Lincolnshire","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","-0.424","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","North Lanarkshire","time_period","2012 to 2017","zscore_category","lower middling",NA,NA,NA,NA,"2012 to 2017","-0.597","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","North Lincolnshire","time_period","2012 to 2017","zscore_category","unfavourable",NA,NA,NA,NA,"2012 to 2017","-1.295","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
"ci2","Labour Market Outcomes","composite_index","NA","Local Authority","North Northamptonshire","time_period","2012 to 2017","zscore_category","middling",NA,NA,NA,NA,"2012 to 2017","0.040","NA","NA",NA,"z-score",NA,NA,NA,NA,NA
