Area_name,Area_code,Time_period,Sample_size,Value,Ind_code,Ind_name,Area_type,Category_type,Category,SEB,LCI,UCI,SE,Unit,Value_note
Wales,W92000004,2018,632541,19.78639857,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Scotland,S92000003,2018,995319,19.93506048,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Northern Ireland,N92000002,2018,447539,21.51775055,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Total,Total,2018,13976582,20.34032301,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North East,E12000001,2019,529173,29.50128185,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North West,E12000002,2019,1556782,25.06748071,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Yorkshire and The Humber,E12000003,2019,1157705,27.8069921,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East Midlands,E12000004,2019,990732,19.70143674,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
West Midlands,E12000005,2019,1292336,28.55862733,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
East of England,E12000006,2019,1331370,17.16443011,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
London,E12000007,2019,2017900,21.06720473,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South East,E12000008,2019,1919464,15.28729618,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
South West,E12000009,2019,1091990,16.01826444,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Wales,W92000004,2019,628713,22.38496764,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Scotland,S92000003,2019,987110,20.87668846,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Northern Ireland,N92000002,2019,449220,21.62948628,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
Total,Total,2019,13952495,21.48967059,DR12,Childhood poverty,ITL1,NA,NA,NA,NA,NA,NA,Percentage,
North Eastern Scotland,UKM5,2018/19,15409,18.33244034,DR12,Childhood poverty,ITL2,NA,NA,NA,17.72149301,18.94338767,0.003117078,Percentage,
"Surrey, East and West Sussex",UKJ2,2018/19,122860,23.0996981,DR12,Childhood poverty,ITL2,NA,NA,NA,22.86402067,23.33537552,0.001202436,Percentage,
Cumbria,UKD1,2018/19,23497,28.63338264,DR12,Childhood poverty,ITL2,NA,NA,NA,28.05537478,29.2113905,0.00294902,Percentage,
Derbyshire and Nottinghamshire,UKF1,2018/19,111724,27.7532155,DR12,Childhood poverty,ITL2,NA,NA,NA,27.49064329,28.0157877,0.001339654,Percentage,
Eastern Scotland,UKM7,2018/19,78399,23.37518428,DR12,Childhood poverty,ITL2,NA,NA,NA,23.07893108,23.67143748,0.001511496,Percentage,
Northern Ireland,UKN0,2018/19,98975,25.00384264,DR12,Childhood poverty,ITL2,NA,NA,NA,24.73405864,25.27362665,0.001376449,Percentage,
Highlands and Islands,UKM6,2018/19,76352,23.17116843,DR12,Childhood poverty,ITL2,NA,NA,NA,22.8718855,23.47045136,0.001526954,Percentage,
West Central Scotland,UKM8,2018/19,71737,26.22823828,DR12,Childhood poverty,ITL2,NA,NA,NA,25.90634338,26.55013319,0.001642321,Percentage,
Kent,UKJ4,2018/19,106216,29.31040259,DR12,Childhood poverty,ITL2,NA,NA,NA,29.03665535,29.58414983,0.00139667,Percentage,
East Anglia,UKH1,2018/19,125868,27.4845058,DR12,Childhood poverty,ITL2,NA,NA,NA,27.23786906,27.73114255,0.001258351,Percentage,
Outer London - East and North East,UKI5,2018/19,180044,41.90377037,DR12,Childhood poverty,ITL2,NA,NA,NA,41.67585833,42.13168241,0.001162817,Percentage,
Outer London - West and North West,UKI7,2018/19,159214,35.53947928,DR12,Childhood poverty,ITL2,NA,NA,NA,35.30437103,35.77458754,0.001199532,Percentage,
South Yorkshire,UKE3,2018/19,86926,33.1039916,DR12,Childhood poverty,ITL2,NA,NA,NA,32.79115215,33.41683105,0.00159612,Percentage,
Essex,UKH3,2018/19,92584,26.12945513,DR12,Childhood poverty,ITL2,NA,NA,NA,25.84645351,26.41245676,0.001443886,Percentage,
Hampshire and Isle of Wight,UKJ3,2018/19,91401,25.28755577,DR12,Childhood poverty,ITL2,NA,NA,NA,25.00576257,25.56934896,0.00143772,Percentage,
"Gloucestershire, Wiltshire and Bath/Bristol area",UKK1,2018/19,107752,23.28656526,DR12,Childhood poverty,ITL2,NA,NA,NA,23.03419869,23.53893184,0.001287585,Percentage,
Bedfordshire and Hertfordshire,UKH2,2018/19,93624,24.15711739,DR12,Childhood poverty,ITL2,NA,NA,NA,23.88293318,24.4313016,0.001398899,Percentage,
West Midlands,UKG3,2018/19,241186,38.51327868,DR12,Childhood poverty,ITL2,NA,NA,NA,38.31906673,38.70749062,0.000990877,Percentage,
"Leicestershire, Rutland and Northamptonshire",UKF2,2018/19,93897,26.03544253,DR12,Childhood poverty,ITL2,NA,NA,NA,25.75475409,26.31613097,0.001432084,Percentage,
Lancashire,UKD4,2018/19,91288,32.18564096,DR12,Childhood poverty,ITL2,NA,NA,NA,31.88257222,32.48870969,0.001546269,Percentage,
West Wales and The Valleys,UKL1,2018/19,99364,28.57648678,DR12,Childhood poverty,ITL2,NA,NA,NA,28.29557719,28.85739636,0.001433212,Percentage,
Greater Manchester,UKD3,2018/19,199997,34.68492303,DR12,Childhood poverty,ITL2,NA,NA,NA,34.47631962,34.89352645,0.001064303,Percentage,
Lincolnshire,UKF3,2018/19,35648,27.41540364,DR12,Childhood poverty,ITL2,NA,NA,NA,26.95232149,27.87848579,0.002362664,Percentage,
Dorset and Somerset,UKK2,2018/19,55316,24.44871908,DR12,Childhood poverty,ITL2,NA,NA,NA,24.09055696,24.80688121,0.001827358,Percentage,
"Berkshire, Buckinghamshire and Oxfordshire",UKJ1,2018/19,95329,23.36512341,DR12,Childhood poverty,ITL2,NA,NA,NA,23.09650188,23.63374495,0.001370518,Percentage,
West Yorkshire,UKE4,2018/19,163965,34.36848319,DR12,Childhood poverty,ITL2,NA,NA,NA,34.13859487,34.5983715,0.0011729,Percentage,
Outer London - South,UKI6,2018/19,90195,32.73448164,DR12,Childhood poverty,ITL2,NA,NA,NA,32.4282403,33.04072298,0.001562456,Percentage,
"Herefordshire, Worcestershire and Warwickshire",UKG1,2018/19,64052,26.56209662,DR12,Childhood poverty,ITL2,NA,NA,NA,26.22005336,26.90413988,0.001745119,Percentage,
Inner London - West,UKI3,2018/19,66178,31.67634868,DR12,Childhood poverty,ITL2,NA,NA,NA,31.32190083,32.03079653,0.001808407,Percentage,
Shropshire and Staffordshire,UKG2,2018/19,89271,30.51122911,DR12,Childhood poverty,ITL2,NA,NA,NA,30.20917272,30.81328551,0.001541104,Percentage,
East Wales,UKL2,2018/19,58238,27.07567354,DR12,Childhood poverty,ITL2,NA,NA,NA,26.71478034,27.43656673,0.001841292,Percentage,
Cheshire,UKD6,2018/19,40763,24.07618858,DR12,Childhood poverty,ITL2,NA,NA,NA,23.66113337,24.49124379,0.002117629,Percentage,
Cornwall and Isles of Scilly,UKK3,2018/19,28792,29.77509397,DR12,Childhood poverty,ITL2,NA,NA,NA,29.24690137,30.30328656,0.00269486,Percentage,
Tees Valley and Durham,UKC1,2018/19,78163,35.13958327,DR12,Childhood poverty,ITL2,NA,NA,NA,34.80489258,35.47427397,0.001707606,Percentage,
North Yorkshire,UKE2,2018/19,30711,22.47642281,DR12,Childhood poverty,ITL2,NA,NA,NA,22.00955967,22.94328596,0.002381955,Percentage,
Southern Scotland,UKM9,2018/19,40235,25.27905149,DR12,Childhood poverty,ITL2,NA,NA,NA,24.85437752,25.70372547,0.002166704,Percentage,
Devon,UKK4,2018/19,54482,27.24405822,DR12,Childhood poverty,ITL2,NA,NA,NA,26.87020624,27.61791019,0.001907408,Percentage,
East Yorkshire and Northern Lincolnshire,UKE1,2018/19,53356,31.25883671,DR12,Childhood poverty,ITL2,NA,NA,NA,30.86550471,31.65216872,0.002006796,Percentage,
"Northumberland, and Tyne and Wear",UKC2,2018/19,88147,34.88880586,DR12,Childhood poverty,ITL2,NA,NA,NA,34.57415915,35.20345256,0.00160534,Percentage,
Inner London - East,UKI4,2018/19,219952,46.51729365,DR12,Childhood poverty,ITL2,NA,NA,NA,46.30884167,46.72574563,0.001063531,Percentage,
Merseyside,UKD7,2018/19,90827,32.06142147,DR12,Childhood poverty,ITL2,NA,NA,NA,31.75789386,32.36494908,0.00154861,Percentage,
