"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Outer London - East and North East","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","1","2014-2022",15.816,14.769,16.864,"4662","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","16%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Outer London - South","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","1","2014-2022",12.037,10.952,13.121,"3458","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","12%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Outer London - West and North West","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","1","2014-2022",13.38,12.428,14.331,"4917","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","13%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Shropshire and Staffordshire","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","3","2014-2022",18.966,17.75,20.181,"3995","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","19%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","South Yorkshire","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","5","2014-2022",21.825,20.491,23.159,"3682","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","22%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Southern Scotland","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","5","2014-2022",21.129,19.462,22.795,"2305","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","21%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Surrey, East and West Sussex","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","1","2014-2022",13.704,12.917,14.492,"7333","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","14%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Tees Valley and Durham","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","5","2014-2022",21.89,20.469,23.312,"3250","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","22%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","West Central Scotland","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","3","2014-2022",18.116,16.776,19.457,"3173","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","18%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","West Midlands","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","3","2014-2022",18.454,17.541,19.367,"6936","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","18%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","West Wales and The Valleys","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","5","2014-2022",21.489,20.36,22.619,"5079","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","21%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","West Yorkshire","sec_dependent_children","Higher working","itl2_current_geo",NA,"quintile","3","2014-2022",17.499,16.596,18.403,"6790","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","17%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Bedfordshire and Hertfordshire","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","2","2014-2022",16.279,15.265,17.292,"5098","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","16%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Berkshire, Buckinghamshire and Oxfordshire","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","1","2014-2022",13.028,12.23,13.827,"6830","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","13%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Cheshire","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","1","2014-2022",13.777,12.511,15.044,"2844","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","14%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Cornwall and Isles of Scilly","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","3","2014-2022",17.527,15.685,19.369,"1637","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","18%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Cumbria","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","2","2014-2022",16.171,14.168,18.174,"1298","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","16%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Derbyshire and Nottinghamshire","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","3","2014-2022",19.599,18.546,20.651,"5468","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","20%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Devon","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","2","2014-2022",15.567,14.281,16.853,"3053","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","16%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Dorset and Somerset","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","1","2014-2022",14.344,13.191,15.497,"3551","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","14%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","East Anglia","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","2","2014-2022",17.21,16.314,18.106,"6817","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","17%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","East Wales","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","3","2014-2022",19.247,17.819,20.676,"2927","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","19%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","East Yorkshire and Northern Lincolnshire","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","5","2014-2022",24.793,23.059,26.527,"2383","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","25%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Eastern Scotland","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","3","2014-2022",18.864,17.762,19.966,"4843","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","19%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Essex","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","2","2014-2022",15.667,14.626,16.709,"4681","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","16%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Gloucestershire, Wiltshire and Bath/Bristol area","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","1","2014-2022",14.486,13.669,15.304,"7124","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","14%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Greater Manchester","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","4","2014-2022",22.57,21.619,23.522,"7417","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","23%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Hampshire and Isle of Wight","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","1","2014-2022",14.971,13.999,15.943,"5175","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","15%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Herefordshire, Worcestershire and Warwickshire","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","2","2014-2022",16.07,14.909,17.231,"3845","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","16%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Highlands and Islands","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","1","2014-2022",14.952,12.503,17.4,"815","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","15%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Inner London - East","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","5","2014-2022",26.193,24.903,27.483,"4464","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","26%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Inner London - West","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","3","2014-2022",18.971,17.138,20.805,"1756","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","19%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Kent","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","2","2014-2022",15.414,14.32,16.508,"4188","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","15%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Lancashire","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","4","2014-2022",21.319,20.042,22.595,"3954","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","21%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Leicestershire, Rutland and Northamptonshire","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","4","2014-2022",20.368,19.279,21.457,"5253","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","20%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Lincolnshire","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","4","2014-2022",20.528,18.75,22.305,"1983","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","21%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Merseyside","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","4","2014-2022",19.872,18.557,21.187,"3538","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","20%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","North Eastern Scotland","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","3","2014-2022",17.985,15.776,20.193,"1162","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","18%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","North Yorkshire","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","1","2014-2022",13.218,11.875,14.562,"2441","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","13%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Northern Ireland","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","5","2014-2022",22.995,22.179,23.81,"10232","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","23%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Northumberland, and Tyne and Wear","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","4","2014-2022",22.732,21.414,24.05,"3883","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","23%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Outer London - East and North East","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","4","2014-2022",20.569,19.409,21.729,"4662","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","21%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Outer London - South","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","1","2014-2022",14.214,13.05,15.378,"3458","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","14%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Outer London - West and North West","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","3","2014-2022",19.825,18.71,20.939,"4917","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","20%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Shropshire and Staffordshire","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","2","2014-2022",17.434,16.258,18.611,"3995","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","17%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","South Yorkshire","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","5","2014-2022",23.21,21.846,24.574,"3682","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","23%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Southern Scotland","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","3","2014-2022",18.207,16.631,19.782,"2305","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","18%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Surrey, East and West Sussex","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","1","2014-2022",11.779,11.042,12.517,"7333","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","12%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","Tees Valley and Durham","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","5","2014-2022",23.103,21.654,24.552,"3250","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","23%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","West Central Scotland","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","5","2014-2022",22.901,21.439,24.363,"3173","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","23%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","West Midlands","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","5","2014-2022",28.599,27.536,29.663,"6936","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","29%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","West Wales and The Valleys","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","4","2014-2022",21.436,20.307,22.565,"5079","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","21%"
"dr14","Distribution of parental occupation","geography_caterpillar","TLH2","ITL2","West Yorkshire","sec_dependent_children","Lower working","itl2_current_geo",NA,"quintile","5","2014-2022",24.132,23.115,25.15,"6790","Percent",NA,"sec_dependent_children, itl2_current_geo","rweight","21-99","2014-2022","24%"
